Frequency, int
2.188044852258876016e+00,3.781396772323496192e-04
2.187790719506818249e+00,3.181838441308605311e-03
2.187536645780931988e+00,8.176630031850245367e-03
2.187282631060655458e+00,1.438215858227571455e-02
2.187028675325435323e+00,2.061094105595468254e-02
2.186774778554728904e+00,2.569105192702703794e-02
2.186520940728002405e+00,2.868209781673851377e-02
2.186267161824732241e+00,2.904476063875272018e-02
2.186013441824403269e+00,2.673346077827618711e-02
2.185759780706511002e+00,2.219640869714224751e-02
2.185506178450559833e+00,1.628466122465354118e-02
2.185252635036063928e+00,1.008853317354995241e-02
2.184999150442546778e+00,4.732765449911354588e-03
2.184745724649541199e+00,1.168883121390103599e-03
2.184492357636590221e+00,3.008049549875144169e-06
2.184239049383245312e+00,1.390184809613195099e-03
2.183985799869068600e+00,5.013490974803214498e-03
2.183732609073630648e+00,1.015028762502695817e-02
2.183479476976511791e+00,1.581190617069026805e-02
2.183226403557302131e+00,2.092981694711214952e-02
2.182973388795601544e+00,2.455326591521351381e-02
2.182720432671018340e+00,2.602188267930883453e-02
2.182467535163171046e+00,2.508200728845797964e-02
2.182214696251687069e+00,2.192636884093044497e-02
2.181961915916204031e+00,1.715117491517007681e-02
2.181709194136368435e+00,1.163992623883315647e-02
2.181456530891836110e+00,6.396543118930132429e-03
2.181203926162273099e+00,2.359282229827248251e-03
2.180951379927353440e+00,2.298848895042147206e-04
2.180698892166762271e+00,3.489965886079981344e-04
2.180446462860192725e+00,2.639871598068384978e-03
2.180194091987348148e+00,6.629481513724314393e-03
2.179941779527940771e+00,1.154181390024450367e-02
2.179689525461693034e+00,1.644502619898806708e-02
2.179437329768335818e+00,2.042458950450156893e-02
2.179185192427610218e+00,2.275029473265896551e-02
2.178933113419265766e+00,2.300668372239053280e-02
2.178681092723061763e+00,2.116369275996270866e-02
2.178429130318767726e+00,1.757563474694104691e-02
2.178177226186160720e+00,1.290995203767223223e-02
2.177925380305029357e+00,8.019978257428898166e-03
2.177673592655169799e+00,3.785924128230708577e-03
2.177421863216388420e+00,9.536788661343685580e-04
2.177170191968500479e+00,8.967102118721814730e-07
2.176918578891331002e+00,1.054339241877224470e-03
2.176667023964713898e+00,3.872668887533961372e-03
2.176415527168493291e+00,7.896697905484584279e-03
2.176164088482521297e+00,1.235675740431410076e-02
2.175912707886660691e+00,1.641661542739557972e-02
2.175661385360781797e+00,1.932707008529622322e-02
2.175410120884766485e+00,2.056105129823669608e-02
2.175158914438504176e+00,1.990592841943129854e-02
2.174907766001894061e+00,1.749694431595090124e-02
2.174656675554845098e+00,1.378670323146059806e-02
2.174405643077274686e+00,9.457375482670967934e-03
2.174154668549110436e+00,5.292596794835928084e-03
2.173903751950288399e+00,2.033081497415750033e-03
2.173652893260754393e+00,2.425137705778911829e-04
2.173402092460463120e+00,2.079468418099313098e-04
2.173151349529379051e+00,1.892238261528789156e-03
2.172900664447475094e+00,4.946277115972817079e-03
2.172650037194733930e+00,8.777748288895768566e-03
2.172399467751148006e+00,1.266295390807787441e-02
2.172148956096718209e+00,1.588061791901693512e-02
2.171898502211454307e+00,1.784297001409464872e-02
2.171648106075376727e+00,1.820032921480765203e-02
2.171397767668513445e+00,1.690063657387545076e-02
2.171147486970903095e+00,1.419389439672282156e-02
2.170897263962592305e+00,1.058165254127327835e-02
2.170647098623637472e+00,6.721661611231981998e-03
2.170396990934104320e+00,3.305779639230618967e-03
2.170146940874067454e+00,9.337621998735017373e-04
2.169896948423611249e+00,5.921399239232696954e-06
2.169647013562828075e+00,6.538161354230215272e-04
2.169397136271820958e+00,2.720901812166160241e-03
2.169147316530700920e+00,5.795795026808291117e-03
2.168897554319588306e+00,9.291215830072174428e-03
2.168647849618613233e+00,1.255350281631546945e-02
2.168398202407914699e+00,1.498231095355658134e-02
2.168148612667640140e+00,1.613860673538702536e-02
2.167899080377947651e+00,1.582157472673449000e-02
2.167649605519002876e+00,1.410102081103561597e-02
2.167400188070981670e+00,1.130015723009062875e-02
2.167150828014067887e+00,7.932737696876209985e-03
2.166901525328456035e+00,4.606717490475678925e-03
2.166652279994348618e+00,1.912471529848028089e-03
2.166403091991957020e+00,3.160923357863748562e-04
2.166153961301503283e+00,7.701716907735495221e-05
2.165904887903216558e+00,1.204495396928937506e-03
2.165655871777336650e+00,3.460121776081833377e-03
2.165406912904111802e+00,6.405192629712438968e-03
2.165158011263798699e+00,9.483544139807471157e-03
2.164909166836664678e+00,1.212426523761097989e-02
2.164660379602984630e+00,1.384534497898114516e-02
2.164411649543043659e+00,1.433946857221603949e-02
2.164162976637134861e+00,1.352672927887901486e-02
2.163914360865561104e+00,1.156527341023896004e-02
2.163665802208634581e+00,8.818664758472868209e-03
2.163417300646675479e+00,5.786610621686722258e-03
2.163168856160013753e+00,3.012210745552018967e-03
2.162920468728988244e+00,9.829161032733875827e-04
2.162672138333947558e+00,4.323072155139676132e-05
2.162423864955247410e+00,3.347580683550612987e-04
2.162175648573254616e+00,1.773979974064197537e-03
2.161927489168343985e+00,4.071151570296301786e-03
2.161679386720898766e+00,6.786198219615668763e-03
2.161431341211312862e+00,9.410874749984064064e-03
2.161183352619988174e+00,1.146187730739937904e-02
2.160935420927335038e+00,1.256787553122986137e-02
2.160687546113773561e+00,1.253482071595114419e-02
2.160439728159733175e+00,1.137808022058503510e-02
2.160191967045650863e+00,9.316143231688311585e-03
2.159944262751974708e+00,6.727683631909378049e-03
2.159696615259159458e+00,4.080364363393032198e-03
2.159449024547670515e+00,1.844738280401039474e-03
2.159201490597981277e+00,4.090715566088844179e-04
2.158954013390574911e+00,1.048252965185625385e-05
2.158706592905942578e+00,6.945787632543594034e-04
2.158459229124585654e+00,2.310415456407140505e-03
2.158211922027012619e+00,4.541094648562239364e-03
2.157964671593742612e+00,6.963872435522293000e-03
2.157717477805302764e+00,9.128406693567505878e-03
2.157470340642229978e+00,1.063868692187319720e-02
2.157223260085068706e+00,1.122376384162200764e-02
2.156976236114373169e+00,1.078467136920780584e-02
2.156729268710707359e+00,9.409450920785808470e-03
2.156482357854641929e+00,7.354093222786795003e-03
2.156235503526758635e+00,4.993414675815652411e-03
2.155988705707646780e+00,2.751257157683600994e-03
2.155741964377904996e+00,1.022984135985834792e-03
2.155495279518141238e+00,1.044235447031291453e-04
2.155248651108971014e+00,1.400060261555246058e-04
2.155002079131020487e+00,1.099162232170445078e-03
2.154755563564923371e+00,2.784779352857661740e-03
2.154509104391322705e+00,4.871653241521061925e-03
2.154262701590870410e+00,6.967479205520956537e-03
2.154016355144226846e+00,8.684969739756038393e-03
2.153770065032061698e+00,9.711863010970291782e-03
2.153523831235053532e+00,9.866186776164059119e-03
2.153277653733889352e+00,9.127019984847623696e-03
2.153031532509265045e+00,7.635590407282717360e-03
2.152785467541885822e+00,5.667001248819203592e-03
2.152539458812465334e+00,3.578191555408520921e-03
2.152293506301725667e+00,1.741945183614904483e-03
2.152047609990398236e+00,4.791271721581585874e-04
2.151801769859223779e+00,1.446724410243162284e-06
2.151555985888950140e+00,3.749375314741907120e-04
2.151310258060335823e+00,1.510426933541100802e-03
2.151064586354147323e+00,3.182274590542552052e-03
2.150818970751159576e+00,5.071520125453974834e-03
2.150573411232156396e+00,6.825221158469623080e-03
2.150327907777930925e+00,8.120964897781763475e-03
2.150082460369285187e+00,8.724779584965527621e-03
2.149837068987028754e+00,8.532060672076836189e-03
2.149591733611981414e+00,7.584374356760167912e-03
2.149346454224970504e+00,6.059489504469238452e-03
2.149101230806833129e+00,4.236884644603651495e-03
2.148856063338413946e+00,2.445385788661473374e-03
2.148610951800567825e+00,1.002721920797808915e-03
2.148365896174157630e+00,1.580910766621817717e-04
2.148120896440054217e+00,4.810345673969020075e-05
2.147875952579138659e+00,6.738733362434130673e-04
2.147631064572299131e+00,1.903069111680479389e-03
2.147386232400434025e+00,3.496141242306412700e-03
2.147141456044449725e+00,5.151573692091242392e-03
2.146896735485261054e+00,6.561635922359466272e-03
2.146652070703792159e+00,7.468344749312901681e-03
2.146407461680975626e+00,7.709473803508745324e-03
2.146162908397752478e+00,7.246419457768597805e-03
2.145918410835072176e+00,6.169158833650513311e-03
2.145673968973894397e+00,4.677772582390757328e-03
2.145429582795185919e+00,3.044270282001073063e-03
2.145185252279921961e+00,1.561974379618683104e-03
2.144940977409088401e+00,4.918623411261781146e-04
2.144696758163677774e+00,1.566823231700931185e-05
2.144452594524691946e+00,2.041588221898416738e-04
2.144208486473141662e+00,1.006105537498435711e-03
2.143964433990046103e+00,2.259621956939830180e-03
2.143720437056433337e+00,3.723442365446515481e-03
2.143476495653339420e+00,5.122128553551782634e-03
2.143232609761809737e+00,6.196754319150354212e-03
2.142988779362898111e+00,6.751755514340526676e-03
2.142745004437666800e+00,6.689480153994889142e-03
2.142501284967186947e+00,6.026347330001347036e-03
2.142257620932537687e+00,4.887969462800362090e-03
2.142014012314807925e+00,3.484465699741229761e-03
2.141770459095094115e+00,2.070783006055430982e-03
2.141526961254501593e+00,8.994963889954340173e-04
2.141283518774144135e+00,1.748114994339039323e-04
2.141040131635144839e+00,1.613514912206237550e-05
2.140796799818634799e+00,4.377021345991095186e-04
2.140553523305753103e+00,1.347715859858538302e-03
2.140310302077648608e+00,2.566846105606519421e-03
2.140067136115478608e+00,3.862398126833713197e-03
2.139824025400407503e+00,4.991665669507322142e-03
2.139580969913610353e+00,5.746406596096860150e-03
2.139337969636268877e+00,5.990302085154443693e-03
2.139095024549574564e+00,5.682670114054863553e-03
2.138852134634726898e+00,4.884320943215222227e-03
2.138609299872934244e+00,3.744770087763166222e-03
2.138366520245412961e+00,2.473443874237165382e-03
2.138123795733388732e+00,1.300397708313408588e-03
2.137881126318095237e+00,4.338982907777116406e-04
2.137638511980774592e+00,2.267934495321036886e-05
2.137395952702677349e+00,1.297029302175490249e-04
2.137153448465063388e+00,7.220457090231073051e-04
2.136910999249200138e+00,1.678505273774193911e-03
2.136668605036364355e+00,2.813251764967935036e-03
2.136426265807840341e+00,3.910937054586345607e-03
2.136183981544921284e+00,4.766645975812363982e-03
2.135941752228909696e+00,5.223289723095120990e-03
2.135699577841114749e+00,5.199625728294973194e-03
2.135457458362856276e+00,4.703913410676783050e-03
2.135215393775460768e+00,3.830927884060075610e-03
2.134973384060264490e+00,2.743143027398264617e-03
2.134731429198610808e+00,1.639788698075464717e-03
2.134489529171852862e+00,7.196560398734686177e-04
2.134247683961351338e+00,1.445822412321716953e-04
2.134005893548476251e+00,1.031401571633403305e-05
2.133764157914605164e+00,3.299892935226204221e-04
2.133522477041124077e+00,1.033075668244684683e-03
2.133280850909428761e+00,1.979717459424590580e-03
2.133039279500921204e+00,2.987608999181923936e-03
2.132797762797014052e+00,3.866250680561198003e-03
2.132556300779127056e+00,4.452164167305150411e-03
2.132314893428688851e+00,4.638565241830323871e-03
2.132073540727135619e+00,4.394113747869085942e-03
2.131832242655913312e+00,3.767455816257377944e-03
2.131590999196475877e+00,2.876943455206855144e-03
2.131349810330284367e+00,1.887659916006221260e-03
2.131108676038810046e+00,9.801888884209514988e-04
2.130867596303531730e+00,3.170216563951576416e-04
2.130626571105936229e+00,1.284249219357528130e-05
2.130385600427519677e+00,1.141210057651791468e-04
2.130144684249785758e+00,5.916376395645754540e-04
2.129903822554247039e+00,1.347122508125965425e-03
2.129663015322423636e+00,2.232559869319275699e-03
2.129422262535845434e+00,3.078389359770779959e-03
2.129181564176048980e+00,3.725245782958316095e-03
2.128940920224580591e+00,4.053305346968863465e-03
2.128700330662994578e+00,4.003839464299039676e-03
2.128459795472852800e+00,3.589102857772290527e-03
2.128219314635726445e+00,2.888903781146381477e-03
2.127978888133194246e+00,2.034698903099868041e-03
2.127738515946843822e+00,1.184357178633889396e-03
2.127498198058271228e+00,4.924214876254179567e-04
2.127257934449080068e+00,8.146006664100521009e-05
2.127017725100882828e+00,1.981317213297587726e-05
2.126777569995300432e+00,3.097721665382456926e-04
2.126537469113961354e+00,8.882279876976115294e-04
2.126297422438503393e+00,1.639476077708874012e-03
2.126057429950571454e+00,2.417607425201096557e-03
2.125817491631820211e+00,3.074169257989962586e-03
2.125577607463911001e+00,3.485862026602831211e-03
2.125337777428514485e+00,3.577110763721714007e-03
2.125098001507309764e+00,3.333381470326376647e-03
2.124858279681983042e+00,2.802900837548492896e-03
2.124618611934229850e+00,2.086636301530376408e-03
2.124378998245754158e+00,1.318587054862920601e-03
2.124139438598266594e+00,6.402156906593567138e-04
2.123899932973488003e+00,1.738880894065096203e-04
2.123660481353146334e+00,3.023235850838426608e-07
2.123421083718977975e+00,1.440674600103059987e-04
2.123181740052727751e+00,5.700065276026925094e-04
2.122942450336148035e+00,1.190712176862412973e-03
2.122703214551000528e+00,1.883768116131568629e-03
2.122464032679054480e+00,2.515261548780216988e-03
2.122224904702087578e+00,2.965082143508905674e-03
2.121985830601885059e+00,3.149234326282918973e-03
2.121746810360241042e+00,3.035020460634033773e-03
2.121507843958958528e+00,2.646352013538121398e-03
2.121268931379846734e+00,2.058340686963347401e-03
2.121030072604725092e+00,1.382348875399434622e-03
2.120791267615419695e+00,7.444557105868745929e-04
2.120552516393765963e+00,2.614905500982406868e-04
2.120313818921606863e+00,1.918296375662655387e-05
2.120075175180793803e+00,5.651314306397993946e-05
2.119836585153186181e+00,3.591185523405752544e-04
2.119598048820651837e+00,8.628634092601057941e-04
2.119359566165066155e+00,1.466744198854464873e-03
2.119121137168313407e+00,2.052554222434402331e-03
2.118882761812285409e+00,2.507491143969423769e-03
2.118644440078882418e+00,2.745390803416719334e-03
2.118406171950013128e+00,2.722592924107211133e-03
2.118167957407594226e+00,2.445517728637954143e-03
2.117929796433549949e+00,1.968643707433824150e-03
2.117691689009812972e+00,1.383413594361325352e-03
2.117453635118324407e+00,8.003070114212656192e-04
2.117215634741033359e+00,3.275815276749304093e-04
2.116977687859896928e+00,5.076541559983875629e-05
2.116739794456880652e+00,1.678389238836354089e-05
2.116501954513957617e+00,2.256647613896036950e-04
2.116264168013108904e+00,6.312866593531386026e-04
2.116026434936324918e+00,1.150892666429535185e-03
2.115788755265602283e+00,1.681428305461090235e-03
2.115551128982947837e+00,2.119491579808955011e-03
2.115313556070374634e+00,2.381040625670804295e-03
2.115076036509905055e+00,2.417105859992670948e-03
2.114838570283568586e+00,2.222569117039697572e-03
2.114601157373403595e+00,1.836437221914144404e-03
2.114363797761455999e+00,1.333683994014509379e-03
2.114126491429780152e+00,8.103446142582675744e-04
2.113889238360438405e+00,3.648123895541960328e-04
2.113652038535500655e+00,7.897253627232370989e-05
2.113414891937045681e+00,2.787225167829449068e-06
2.113177798547159369e+00,1.452338291624151977e-04
2.112940758347936487e+00,4.732395379366798743e-04
2.112703771321479351e+00,9.186986648927687911e-04
2.112466837449898271e+00,1.392106610084136364e-03
2.112229956715311996e+00,1.800094523191042920e-03
2.111993129099846378e+00,2.063437459945862643e-03
2.111756354585637041e+00,2.132066051623296519e-03
2.111519633154825826e+00,1.994237071545832025e-03
2.111282964789563454e+00,1.678182866311452113e-03
2.111046349472008199e+00,1.246032227924041618e-03
2.110809787184327213e+00,7.812881646013963063e-04
2.110573277908694312e+00,3.723730010676233734e-04
2.110336821627292192e+00,9.547529534144805121e-05
2.110100418322311544e+00,2.271913508819674299e-08
2.109864067975951052e+00,9.955101769731802656e-05
2.109627770570416949e+00,3.696567195840733165e-04
2.109391526087923463e+00,7.533265471359598198e-04
2.109155334510693258e+00,1.172503506577148805e-03
2.108919195820956549e+00,1.543556582184016672e-03
2.108683110000951544e+00,1.793596167491887713e-03
2.108447077032924888e+00,1.874455620866086105e-03
2.108211096899130776e+00,1.771656732967980723e-03
2.107975169581830954e+00,1.506689051211977009e-03
2.107739295063295604e+00,1.132256676277444522e-03
2.107503473325802901e+00,7.215198611227595805e-04
2.107267704351639015e+00,3.535143603994131975e-04
2.107031988123097221e+00,9.764649066691904848e-05
2.106796324622480121e+00,3.022768987670293103e-07
2.106560713832096976e+00,7.615457175727210516e-05
2.106325155734265042e+00,3.057987416598590986e-04
2.106089650311310901e+00,6.400878790486411824e-04
2.105854197545566908e+00,1.010222665482620472e-03
2.105618797419375188e+00,1.341537225246386281e-03
2.105383449915084526e+00,1.568226274476592101e-03
2.105148155015052591e+00,1.646111925625821882e-03
2.104912912701643712e+00,1.560972781157214315e-03
2.104677722957231545e+00,1.330863192009111139e-03
2.104442585764195961e+00,1.002053062933159914e-03
2.104207501104926603e+00,6.394783099512998340e-04
2.103972468961819331e+00,3.136604410608251261e-04
2.103737489317278442e+00,8.672266516641837907e-05
2.103502562153716671e+00,2.724243174236995815e-07
2.103267687453553858e+00,6.751452850479989186e-05
2.103032865199217838e+00,2.710918227266320983e-04
2.102798095373144882e+00,5.669983854545753571e-04
2.102563377957778368e+00,8.937047835716645239e-04
2.102328712935569222e+00,1.184615031595519143e-03
2.102094100288977696e+00,1.381340347411313257e-03
2.101859540000470261e+00,1.445146716663771314e-03
2.101625032052522268e+00,1.364331051378444778e-03
2.101390576427616175e+00,1.156119164071642714e-03
2.101156173108242875e+00,8.627861099889979875e-04
2.100921822076900369e+00,5.428523609852118010e-04
2.100687523316095540e+00,2.591778433585778269e-04
2.100453276808341929e+00,6.636940684162011359e-05
2.100219082536161519e+00,2.192081824446776711e-08
2.099984940482083839e+00,6.991378772291825892e-05
2.099750850628645971e+00,2.584598555458890706e-04
2.099516812958393874e+00,5.246567759551693400e-04
2.099282827453880174e+00,8.126542408253305998e-04
2.099048894097665485e+00,1.063171077203713382e-03
2.098815012872318420e+00,1.225428859465292749e-03
2.098581183760415136e+00,1.267202743751269164e-03
2.098347406744539789e+00,1.180998794776340604e-03
2.098113681807284081e+00,9.851713419066678717e-04
2.097880008931247708e+00,7.198266879571069881e-04
2.097646388099038361e+00,4.384104403989858055e-04
2.097412819293270392e+00,1.967330707261973478e-04
2.097179302496567477e+00,4.168152072283898973e-05
2.096945837691559067e+00,1.898478004418125906e-06
2.096712424860884383e+00,8.228376860940750902e-05
2.096479063987188862e+00,2.633757145635102961e-04
2.096245755053126381e+00,5.056695462656726021e-04
2.096012498041358363e+00,7.579298779455586601e-04
2.095779292934554228e+00,9.677573968717213294e-04
2.095546139715390943e+00,1.092235518834419215e-03
2.095313038366552583e+00,1.106494864234790687e-03
2.095079988870731658e+00,1.008484514613499630e-03
2.094846991210628673e+00,8.190324813369190271e-04
2.094614045368950350e+00,5.772483799093316818e-04
2.094381151328412738e+00,3.322693339780476368e-04
2.094148309071738989e+00,1.330826638396649035e-04
2.093915518581659363e+00,1.852891886843747050e-05
2.093682779840912556e+00,9.524786893758173736e-06
2.093450092832244813e+00,1.050652743843709077e-04
2.093217457538409487e+00,2.827711411074041565e-04
2.092984873942168811e+00,5.038068164315088592e-04
2.092752342026290790e+00,7.211003501336750009e-04
2.092519861773552758e+00,8.891331567504377840e-04
2.092287433166739152e+00,9.732671544521111391e-04
2.092055056188642403e+00,9.566980607097212881e-04
2.091822730822061160e+00,8.436365355402093312e-04
2.091590457049803842e+00,6.581136511520135944e-04
2.091358234854684639e+00,4.387169281539678189e-04
2.091126064219526626e+00,2.303989821438289507e-04
2.090893945127159537e+00,7.509089393320484513e-05
2.090661877560421988e+00,3.077467213794926170e-06
2.090429861502158815e+00,2.690897375243997587e-05
2.090197896935223287e+00,1.390760315825656317e-04
2.089965983842476227e+00,3.138784498946749191e-04
2.089734122206785560e+00,5.130429988912351465e-04
2.089502312011027652e+00,6.938718928100517849e-04
2.089270553238085970e+00,8.181929379066936372e-04
2.089038845870851091e+00,8.602372796111192217e-04
2.088807189892222471e+00,8.118177723440533466e-04
2.088575585285105785e+00,6.837644812341120296e-04
2.088344032032414699e+00,5.033683398870169917e-04
2.088112530117071319e+00,3.084212992657604682e-04
2.087881079522004413e+00,1.391458538841461399e-04
2.087649680230150295e+00,2.973254615759319663e-05
2.087418332224453277e+00,1.264674791566814619e-06
2.087187035487864772e+00,5.749610962406008019e-05
2.086955790003344191e+00,1.843305732216380082e-04
2.086724595753858935e+00,3.530619831192917044e-04
2.086493452722382180e+00,5.266432047759778915e-04
2.086262360891896872e+00,6.676217303510465374e-04
2.086031320245391729e+00,7.460462334048759310e-04
2.085800330765864352e+00,7.456751870724988816e-04
2.085569392436318559e+00,6.671982491838839534e-04
2.085338505239766604e+00,5.278289921293728400e-04
2.085107669159227850e+00,3.574038547466612602e-04
2.084876884177730094e+00,1.918610830564008529e-04
2.084646150278306909e+00,6.551855273525717359e-05
2.084415467444000747e+00,3.806969861431424348e-06
2.084184835657861612e+00,1.799768591937312302e-05
2.083954254902946168e+00,1.030208377844886469e-04
2.083723725162319074e+00,2.387975597932878800e-04
2.083493246419052536e+00,3.947552450504070469e-04
2.083262818656225424e+00,5.365192253252907108e-04
2.083032441856925931e+00,6.333213632899769348e-04
2.082802116004247583e+00,6.645305238544524200e-04
2.082571841081292785e+00,6.239175145634939020e-04
2.082341617071171491e+00,5.207698695689916019e-04
2.082111443956999430e+00,3.776589063635661311e-04
2.081881321721902101e+00,2.253833367205560672e-04
2.081651250349011217e+00,9.621475570738375282e-05
2.081421229821465602e+00,1.692236644765195185e-05
2.081191260122412512e+00,3.083941012304181745e-06
2.080961341235005868e+00,5.589410089439084128e-05
2.080731473142407140e+00,1.621267012591091981e-04
2.080501655827786234e+00,2.972178699247677571e-04
2.080271889274318831e+00,4.307608706851942201e-04
2.080042173465189048e+00,5.331896627671880214e-04
2.079812508383588554e+00,5.821848074299902946e-04
2.079582894012716565e+00,5.674133790751659072e-04
2.079353330335778516e+00,4.925936374478921513e-04
2.079123817335988278e+00,3.744699126714650370e-04
2.078894354996566829e+00,2.389617150206050256e-04
2.078664943300743140e+00,1.153646283011907129e-04
2.078435582231752843e+00,2.989569523310404856e-05
2.078206271772839120e+00,3.908079169686381332e-09
2.077977011907252258e+00,3.068187705130594320e-05
2.077747802618250983e+00,1.135612513290494563e-04
2.077518643889100236e+00,2.289541358075835122e-04
2.077289535703073398e+00,3.503534723547889343e-04
2.077060478043450065e+00,4.503702130076861010e-04
2.076831470893517828e+00,5.067808316174295113e-04
2.076602514236572272e+00,5.073501505470144699e-04
2.076373608055915199e+00,4.523806481021669878e-04
2.076144752334855959e+00,3.544542994931899915e-04
2.075915947056712341e+00,2.354605045118288241e-04
2.075687192204808351e+00,1.216037258670841798e-04
2.075458487762475990e+00,3.752431775621526289e-05
2.075229833713053917e+00,8.495511407052359128e-07
2.075001230039888345e+00,1.838068828506603703e-05
2.074772676726333920e+00,8.474364933237148005e-05
2.074544173755750620e+00,1.837721483719650928e-04
2.074315721111507749e+00,2.922794547691715374e-04
2.074087318776980826e+00,3.853454812103871210e-04
2.073858966735552922e+00,4.419172922142539919e-04
2.073630664970614212e+00,4.494650307253843886e-04
2.073402413465562422e+00,4.066616946731398141e-04
2.073174212203802824e+00,3.235107180703746975e-04
2.072946061168747356e+00,2.189254639245389710e-04
2.072717960343815502e+00,1.163378851774222810e-04
2.072489909712435185e+00,3.835076581644303990e-05
2.072261909258039214e+00,1.651825445216466770e-06
2.072033958964070166e+00,1.333469836716936942e-05
2.071806058813976392e+00,6.944049913573443881e-05
2.071578208791213793e+00,1.560216976888181254e-04
2.071350408879245819e+00,2.524549944592047006e-04
2.071122659061543470e+00,3.362228138081986258e-04
2.070894959321583961e+00,3.880584533966277409e-04
2.070667309642852505e+00,3.962799713030933264e-04
2.070439710008842304e+00,3.593361660795197417e-04
2.070212160403051893e+00,2.860068737591331877e-04
2.069984660808989130e+00,1.932416744022821765e-04
2.069757211210167647e+00,1.021610376532420828e-04
2.069529811590108626e+00,3.315843045972261872e-05
2.069302461932341686e+00,1.237144609358872523e-06
2.069075162220401332e+00,1.264877339167652485e-05
2.068847912437831837e+00,6.358907723760273787e-05
2.068620712568183251e+00,1.412251714551726817e-04
2.068393562595012725e+00,2.267879943233157367e-04
2.068166462501885405e+00,2.999908608694481344e-04
2.067939412272373545e+00,3.437371863323856027e-04
2.067712411890055613e+00,3.480254153244443944e-04
2.067485461338518515e+00,3.121574015382195307e-04
2.067258560601356265e+00,2.447597832644729130e-04
2.067031709662168648e+00,1.616409214519575735e-04
2.066804908504564775e+00,8.200857878951274159e-05
2.066578157112159086e+00,2.394891735827810804e-05
2.066351455468574905e+00,2.292760834733036188e-07
2.066124803557440881e+00,1.539968253254567882e-05
2.065898201362394104e+00,6.485376912955480148e-05
2.065671648867078325e+00,1.360441537683496841e-04
2.065445146055145731e+00,2.115407172196531044e-04
2.065218692910253395e+00,2.731916662203194113e-04
2.064992289416067273e+00,3.063967082409743432e-04
2.064765935556259979e+00,3.034864213095659030e-04
2.064539631314511237e+00,2.654235328977176353e-04
2.064313376674508316e+00,2.014460645782061000e-04
2.064087171619944705e+00,1.267622135599647600e-04
2.063861016134522330e+00,5.886596007050801094e-05
2.063634910201948891e+00,1.336237438024571577e-05
2.063408853805940524e+00,2.978494005777742801e-07
2.063182846930219583e+00,2.185962897252523534e-05
2.062956889558515972e+00,7.197413392065697940e-05
2.062730981674566255e+00,1.378760729950001193e-04
2.062505123262114992e+00,2.032501457485597399e-04
2.062279314304912958e+00,2.521765130567260160e-04
2.062053554786718479e+00,2.729277765146274036e-04
2.061827844691297429e+00,2.607112462864470790e-04
2.061602184002421456e+00,2.187128361373771120e-04
2.061376572703870647e+00,1.572132466552782475e-04
2.061151010779431747e+00,9.101245761553817073e-05
2.060925498212898610e+00,3.580266535371746852e-05
2.060700034988071749e+00,4.375915539523654021e-06
2.060474621088759228e+00,3.582793937032593143e-06
2.060249256498776216e+00,3.276717524334741432e-05
2.060023941201944986e+00,8.403727693793072630e-05
2.059798675182094474e+00,1.442848278645580777e-04
2.059573458423061165e+00,1.984414030820787754e-04
2.059348290908688206e+00,2.331662751666236820e-04
2.059123172622825848e+00,2.400640468146385481e-04
2.058898103549332337e+00,2.176546108216865388e-04
2.058673083672071247e+00,1.716305424167658897e-04
2.058448112974915034e+00,1.133600597180171242e-04
2.058223191441741928e+00,5.702292401417632099e-05
2.057998319056437264e+00,1.609701500814767047e-05
2.057773495802894370e+00,6.466343397711201910e-08
2.057548721665012792e+00,1.214447076209415361e-05
2.057323996626699181e+00,4.859359657790074144e-05
2.057099320671867293e+00,9.973310027888421107e-05
2.056874693784438435e+00,1.524226300154347448e-04
2.056650115948339685e+00,1.933560152129541840e-04
2.056425587147507006e+00,2.123532164457343329e-04
2.056201107365881242e+00,2.048338701831070173e-04
2.055976676587412122e+00,1.728692660145554638e-04
2.055752294796055146e+00,1.245688950247718298e-04
2.055527961975773366e+00,7.197425259326403963e-05
2.055303678110536492e+00,2.800225952423110584e-05
2.055079443184321786e+00,3.211731708064371462e-06
2.054855257181113171e+00,3.202215084768898073e-06
2.054631120084901230e+00,2.728778246646270148e-05
2.054407031879684098e+00,6.876238194339604913e-05
2.054182992549466569e+00,1.166709894511231728e-04
2.053959002078260099e+00,1.586237278360890218e-04
2.053735060450084138e+00,1.839328513903643915e-04
2.053511167648963909e+00,1.862788752862185938e-04
2.053287323658933072e+00,1.652392779700345715e-04
2.053063528464030174e+00,1.263074625391852389e-04
2.052839782048302641e+00,7.941534558311550730e-05
2.052616084395803675e+00,3.635170064829825495e-05
2.052392435490594025e+00,7.744246109665821874e-06
2.052168835316741546e+00,3.771877546599502725e-07
2.051945283858320312e+00,1.552245875760740080e-05
2.051721781099411501e+00,4.869756085055171525e-05
2.051498327024103840e+00,9.089468363880898844e-05
2.051274921616492719e+00,1.309494913651603073e-04
2.051051564860679743e+00,1.584299182902716198e-04
2.050828256740774513e+00,1.662986110067203702e-04
2.050604997240893290e+00,1.526685706955793450e-04
2.050381786345158108e+00,1.212116841654426309e-04
2.050158624037699884e+00,8.013108882969458577e-05
2.049935510302654418e+00,3.997935155519023699e-05
2.049712445124165949e+00,1.089936653407596375e-05
2.049489428486385378e+00,8.053727190642065610e-09
